ID,Anho,Mes,España,Alemania,Estados Unidos,Italia,Australia,Francia,Suiza,Japón,Reino Unido,Holanda,Resto,Portugal,Finlandia,Brasil,México,Canadá,Austria,Belgica,Venezuela,Argentina,Irlanda,Dinamarca,Polonia,Hungría,Corea,República Checa,China,Uruguay,Rusia,Ucrania,Chile,Colombia,Bélgica,Eslovaquia,Sudáfrica,Taiwán,Singapur,Rumania,Bulgaria,Suecia,Indonesia,Islandia,Lituania,Irán,Estonia,Perú,Israel,Puerto Rico,Total
200907,2009,7,17614.0,1681.0,486.0,1335.0,0.0,1009.0,0.0,0.0,290.0,280.0,2851.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26752.0
200908,2009,8,23575.0,1750.0,254.0,4728.0,0.0,972.0,0.0,0.0,218.0,261.0,2320.0,844.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35546.0
200909,2009,9,10466.0,2554.0,319.0,1106.0,0.0,1224.0,0.0,0.0,285.0,0.0,3095.0,535.0,0.0,0.0,0.0,386.0,321.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20623.0
200910,2009,10,4681.0,1572.0,287.0,449.0,222.0,926.0,0.0,0.0,224.0,0.0,2264.0,439.0,0.0,221.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11731.0
200911,2009,11,1068.0,198.0,89.0,104.0,47.0,159.0,0.0,0.0,0.0,0.0,432.0,42.0,0.0,45.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2353.0
200912,2009,12,597.0,41.0,19.0,38.0,17.0,35.0,0.0,0.0,0.0,0.0,112.0,65.0,0.0,24.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0
201001,2010,1,815.0,65.0,14.0,44.0,0.0,16.0,0.0,0.0,0.0,14.0,95.0,44.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0
201002,2010,2,1070.0,66.0,18.0,45.0,0.0,20.0,0.0,0.0,0.0,0.0,115.0,222.0,0.0,21.0,22.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0
201003,2010,3,4635.0,327.0,66.0,64.0,0.0,63.0,0.0,40.0,45.0,0.0,352.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5883.0
201004,2010,4,14496.0,1081.0,186.0,324.0,0.0,566.0,0.0,0.0,168.0,0.0,1438.0,876.0,0.0,136.0,0.0,0.0,151.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19587.0
201005,2010,5,17304.0,2600.0,408.0,1170.0,0.0,1399.0,0.0,0.0,0.0,448.0,3456.0,850.0,0.0,342.0,0.0,0.0,426.0,0.0,0.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28846.0
201006,2010,6,20663.0,2439.0,664.0,1842.0,0.0,1311.0,0.0,0.0,0.0,460.0,3683.0,1665.0,0.0,339.0,0.0,310.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33756.0
201007,2010,7,30755.0,1630.0,664.0,1986.0,0.0,1232.0,0.0,0.0,0.0,288.0,3870.0,850.0,0.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42466.0
201008,2010,8,46088.0,1700.0,273.0,5953.0,0.0,1617.0,0.0,0.0,255.0,0.0,3442.0,1256.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,279.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61534.0
201009,2010,9,23841.0,2574.0,399.0,1811.0,0.0,1444.0,0.0,0.0,369.0,0.0,4224.0,894.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36848.0
201010,2010,10,17497.0,1663.0,461.0,787.0,218.0,1111.0,0.0,0.0,248.0,0.0,3253.0,660.0,0.0,318.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26598.0
201011,2010,11,5975.0,250.0,112.0,162.0,0.0,303.0,0.0,0.0,0.0,0.0,790.0,141.0,0.0,86.0,0.0,64.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8075.0
201012,2010,12,5218.0,74.0,45.0,46.0,0.0,55.0,0.0,34.0,0.0,0.0,240.0,146.0,0.0,38.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5967.0
201101,2011,1,374.0,26.0,13.0,34.0,0.0,10.0,0.0,0.0,0.0,0.0,64.0,32.0,0.0,10.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0
201102,2011,2,514.0,48.0,17.0,22.0,0.0,17.0,0.0,13.0,0.0,0.0,73.0,41.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0
201103,2011,3,1510.0,250.0,82.0,80.0,0.0,47.0,0.0,34.0,34.0,0.0,259.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3023.0
201104,2011,4,8291.0,1379.0,243.0,329.0,0.0,403.0,0.0,0.0,197.0,0.0,1741.0,1148.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,132.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14154.0
201105,2011,5,7706.0,3059.0,484.0,1203.0,0.0,1375.0,0.0,0.0,0.0,460.0,3526.0,758.0,0.0,0.0,0.0,373.0,450.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19805.0
201106,2011,6,10236.0,3225.0,703.0,1904.0,0.0,1510.0,0.0,0.0,0.0,560.0,3883.0,1948.0,0.0,0.0,0.0,407.0,454.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25239.0
201107,2011,7,20268.0,1643.0,694.0,1713.0,0.0,1033.0,0.0,0.0,303.0,312.0,3406.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30842.0
201108,2011,8,26617.0,1902.0,509.0,4543.0,0.0,1139.0,0.0,0.0,326.0,0.0,3818.0,1502.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41489.0
201109,2011,9,12568.0,3081.0,0.0,1522.0,0.0,1415.0,0.0,0.0,503.0,375.0,4128.0,985.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0,647.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26023.0
201110,2011,10,6922.0,1668.0,480.0,667.0,307.0,1013.0,0.0,0.0,332.0,0.0,3221.0,774.0,0.0,350.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16243.0
201111,2011,11,1836.0,251.0,103.0,127.0,0.0,154.0,0.0,0.0,0.0,0.0,630.0,108.0,0.0,69.0,0.0,83.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3591.0
201112,2011,12,982.0,63.0,32.0,40.0,0.0,50.0,19.0,20.0,20.0,0.0,151.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.0
201201,2012,1,483.0,33.0,36.0,49.0,0.0,10.0,0.0,0.0,0.0,0.0,98.0,19.0,0.0,19.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0
201202,2012,2,587.0,62.0,19.0,23.0,0.0,19.0,0.0,15.0,34.0,0.0,143.0,322.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.0
201203,2012,3,1732.0,327.0,112.0,111.0,0.0,90.0,0.0,42.0,58.0,0.0,417.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.0
201204,2012,4,7331.0,1325.0,385.0,512.0,0.0,593.0,0.0,0.0,277.0,165.0,2121.0,1591.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14749.0
201205,2012,5,7188.0,2901.0,937.0,1251.0,0.0,1383.0,0.0,0.0,532.0,644.0,4538.0,1101.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21776.0
201206,2012,6,10551.0,2741.0,1235.0,1658.0,0.0,1397.0,0.0,0.0,603.0,640.0,4256.0,1445.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25517.0
201207,2012,7,20157.0,1512.0,1254.0,1776.0,0.0,975.0,0.0,0.0,439.0,389.0,3988.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,0.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32818.0
201208,2012,8,25570.0,1735.0,562.0,4688.0,0.0,1042.0,0.0,0.0,423.0,387.0,3829.0,1833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41096.0
201209,2012,9,12239.0,2698.0,1008.0,1389.0,0.0,1418.0,0.0,0.0,797.0,0.0,4840.0,1265.0,0.0,0.0,0.0,455.0,0.0,0.0,0.0,0.0,782.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27321.0
201210,2012,10,6735.0,1986.0,1254.0,695.0,416.0,931.0,0.0,0.0,476.0,0.0,3710.0,919.0,0.0,0.0,0.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18091.0
201211,2012,11,1854.0,242.0,241.0,184.0,82.0,198.0,0.0,0.0,90.0,0.0,714.0,241.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.0
201212,2012,12,835.0,53.0,25.0,67.0,22.0,64.0,0.0,0.0,0.0,25.0,202.0,85.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.0
201301,2013,1,390.0,35.0,30.0,31.0,16.0,14.0,0.0,14.0,0.0,0.0,92.0,47.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0
201302,2013,2,604.0,55.0,34.0,26.0,0.0,24.0,0.0,12.0,0.0,0.0,161.0,284.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.0
201303,2013,3,4439.0,455.0,237.0,139.0,0.0,73.0,0.0,0.0,114.0,0.0,754.0,808.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7228.0
201304,2013,4,4478.0,1200.0,549.0,487.0,171.0,398.0,0.0,0.0,315.0,0.0,1958.0,1281.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11532.0
201305,2013,5,7961.0,3475.0,1509.0,1579.0,0.0,1641.0,0.0,0.0,643.0,606.0,5289.0,1068.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25205.0
201306,2013,6,11383.0,2728.0,2166.0,2184.0,0.0,1522.0,0.0,0.0,617.0,723.0,4977.0,1867.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,0.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29374.0
201307,2013,7,22472.0,1582.0,1645.0,2315.0,0.0,953.0,0.0,0.0,531.0,393.0,4312.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36559.0
201308,2013,8,29793.0,1854.0,616.0,5717.0,0.0,1070.0,0.0,0.0,460.0,0.0,3685.0,2083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,0.0,572.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46726.0
201309,2013,9,14547.0,2614.0,1378.0,1846.0,566.0,1225.0,0.0,0.0,738.0,0.0,5110.0,1269.0,0.0,0.0,0.0,563.0,0.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30894.0
201310,2013,10,6584.0,1887.0,1646.0,1032.0,691.0,1117.0,0.0,0.0,632.0,0.0,4024.0,598.0,0.0,0.0,0.0,851.0,0.0,0.0,0.0,0.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19607.0
201311,2013,11,2291.0,254.0,276.0,192.0,135.0,213.0,0.0,0.0,120.0,0.0,867.0,118.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4907.0
201312,2013,12,951.0,63.0,38.0,73.0,21.0,56.0,0.0,0.0,0.0,22.0,209.0,98.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.0
201401,2014,1,416.0,22.0,29.0,69.0,0.0,18.0,0.0,0.0,0.0,0.0,130.0,49.0,0.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0
201402,2014,2,495.0,42.0,22.0,34.0,18.0,22.0,0.0,24.0,0.0,0.0,110.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0
201403,2014,3,1529.0,402.0,149.0,95.0,0.0,57.0,0.0,42.0,59.0,0.0,427.0,273.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150.0
201404,2014,4,8247.0,1257.0,588.0,973.0,242.0,528.0,0.0,0.0,334.0,0.0,2388.0,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17347.0
201405,2014,5,8736.0,2951.0,1728.0,1898.0,638.0,1739.0,0.0,0.0,764.0,750.0,5508.0,1694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27354.0
201406,2014,6,12661.0,3074.0,2412.0,2843.0,695.0,1673.0,0.0,0.0,682.0,801.0,5715.0,1794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33021.0
201407,2014,7,23811.0,1411.0,1877.0,2686.0,0.0,1180.0,0.0,0.0,582.0,0.0,5071.0,1274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,0.0,698.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39581.0
201408,2014,8,31294.0,1970.0,798.0,7733.0,0.0,1137.0,0.0,0.0,458.0,0.0,4026.0,2212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,728.0,0.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51218.0
201409,2014,9,14744.0,3024.0,1647.0,2442.0,670.0,1445.0,0.0,0.0,785.0,0.0,6409.0,1484.0,0.0,762.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34457.0
201410,2014,10,8809.0,1787.0,1947.0,1140.0,783.0,1239.0,0.0,0.0,0.0,0.0,4772.0,678.0,0.0,0.0,0.0,816.0,0.0,0.0,0.0,0.0,607.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23205.0
201411,2014,11,1922.0,325.0,316.0,219.0,146.0,237.0,0.0,0.0,103.0,0.0,860.0,192.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4803.0
