,ID,Anho,Mes,Descripcion,Total
229,200605,2006,5,Costa Camino Portugues  ,18
230,200605,2006,5,Frances-Camino de,8462
231,200605,2006,5,Ingles-Camino,32
232,200605,2006,5,Muxia-Finisterre,34
233,200605,2006,5,Norte-Camino de,302
234,200605,2006,5,Otros caminos,15
235,200605,2006,5,Portugues-Camino,618
236,200605,2006,5,Primitivo-Camino,128
237,200605,2006,5,Via de la Plata,538
238,200606,2006,6,Costa Camino Portugues  ,4
239,200606,2006,6,Frances-Camino de,11140
240,200606,2006,6,Ingles-Camino,73
241,200606,2006,6,Muxia-Finisterre,5
242,200606,2006,6,Norte-Camino de,456
243,200606,2006,6,Otros caminos,15
244,200606,2006,6,Portugues-Camino,689
245,200606,2006,6,Primitivo-Camino,108
246,200606,2006,6,Via de la Plata,521
247,200607,2006,7,Costa Camino Portugues  ,10
248,200607,2006,7,Frances-Camino de,14717
249,200607,2006,7,Ingles-Camino,211
250,200607,2006,7,Muxia-Finisterre,33
251,200607,2006,7,Norte-Camino de,1404
252,200607,2006,7,Otros caminos,12
253,200607,2006,7,Portugues-Camino,1291
254,200607,2006,7,Primitivo-Camino,328
255,200607,2006,7,Via de la Plata,714
256,200608,2006,8,Costa Camino Portugues  ,1
257,200608,2006,8,Frances-Camino de,21465
258,200608,2006,8,Ingles-Camino,242
259,200608,2006,8,Muxia-Finisterre,8
260,200608,2006,8,Norte-Camino de,1566
261,200608,2006,8,Otros caminos,29
262,200608,2006,8,Portugues-Camino,1424
263,200608,2006,8,Primitivo-Camino,761
264,200608,2006,8,Via de la Plata,687
265,200609,2006,9,Costa Camino Portugues  ,6
266,200609,2006,9,Frances-Camino de,11455
267,200609,2006,9,Ingles-Camino,52
268,200609,2006,9,Muxia-Finisterre,24
269,200609,2006,9,Norte-Camino de,703
270,200609,2006,9,Otros caminos,5
271,200609,2006,9,Portugues-Camino,679
272,200609,2006,9,Primitivo-Camino,240
273,200609,2006,9,Via de la Plata,306
274,200610,2006,10,Costa Camino Portugues  ,1
275,200610,2006,10,Frances-Camino de,6556
276,200610,2006,10,Ingles-Camino,58
