ID_Node,Origen,ID,Anho,Mes,Total,Total_Origen_Incoming,Total_Origin_Cumulative
25,Astorga,201112,2011,12,0.0,316.0,316.0
26,Porriño,201112,2011,12,0.0,177.0,177.0
27,Triacastela,201112,2011,12,0.0,491.0,491.0
28,Sevilla,201112,2011,12,0.0,0.0,0.0
29,Pamplona,201112,2011,12,38.0,233.0,271.0
30,Burgos,201112,2011,12,0.0,271.0,271.0
31,A Coruña,201112,2011,12,0.0,0.0,0.0
32,Alemania,201112,2011,12,0.0,0.0,0.0
33,Barcelona,201112,2011,12,0.0,0.0,0.0
34,Bélgica,201112,2011,12,0.0,0.0,0.0
35,Braga,201112,2011,12,0.0,0.0,0.0
36,Com. Valenciana - C.F.,201112,2011,12,0.0,0.0,0.0
37,Com. Valenciana - O.C.,201112,2011,12,0.0,0.0,0.0
38,Estella,201112,2011,12,0.0,271.0,271.0
39,Finisterra,201112,2011,12,0.0,0.0,0.0
40,Fonsagrada - C.P.,201112,2011,12,0.0,0.0,0.0
41,Francia - C.F.,201112,2011,12,0.0,0.0,0.0
42,Gijón,201112,2011,12,0.0,0.0,0.0
43,Gudiña,201112,2011,12,0.0,0.0,0.0
44,Laza,201112,2011,12,0.0,0.0,0.0
45,Logroño,201112,2011,12,0.0,271.0,271.0
46,Lourdes,201112,2011,12,0.0,0.0,0.0
47,Madrid - C.F.,201112,2011,12,0.0,0.0,0.0
48,Madrid - V.P.,201112,2011,12,0.0,0.0,0.0
49,Mérida,201112,2011,12,0.0,0.0,0.0
50,Mondoñedo,201112,2011,12,0.0,0.0,0.0
51,Monforte de Lemos,201112,2011,12,0.0,0.0,0.0
52,Montserrat,201112,2011,12,0.0,0.0,0.0
53,Muxia,201112,2011,12,0.0,0.0,0.0
54,Nájera,201112,2011,12,0.0,271.0,271.0
55,O Barco de Valdeorras,201112,2011,12,0.0,0.0,0.0
56,Ponferrada. C.Inv.,201112,2011,12,0.0,0.0,0.0
57,Ponte de Lima,201112,2011,12,0.0,80.0,80.0
58,Republica Checa,201112,2011,12,0.0,0.0,0.0
59,Resto,201112,2011,12,551.0,0.0,551.0
60,Resto Asturias - C.N,201112,2011,12,0.0,0.0,0.0
61,Resto C. León C.F.,201112,2011,12,0.0,0.0,0.0
62,Resto de Galicia,201112,2011,12,0.0,0.0,0.0
63,Resto de Portugal,201112,2011,12,0.0,0.0,0.0
64,Resto Galicia,201112,2011,12,0.0,0.0,0.0
65,Resto Portugal,201112,2011,12,41.0,0.0,41.0
66,Sahagún,201112,2011,12,0.0,271.0,271.0
67,Samos,201112,2011,12,0.0,0.0,0.0
68,San Sebastián,201112,2011,12,0.0,0.0,0.0
69,Santander,201112,2011,12,0.0,0.0,0.0
70,Somport,201112,2011,12,0.0,0.0,0.0
71,Vega de Valcarce,201112,2011,12,0.0,388.0,388.0
72,Verín,201112,2011,12,0.0,0.0,0.0
73,Vezelay,201112,2011,12,0.0,0.0,0.0
74,Viana do Castelo,201112,2011,12,0.0,0.0,0.0
75,Villafranca del Bierzo,201112,2011,12,0.0,388.0,388.0
0,Catedral Santiago de Compostela,201201,2012,1,0.0,872.0,872.0
1,Sarria,201201,2012,1,196.0,331.0,527.0
2,Tui,201201,2012,1,32.0,34.0,66.0
3,S. Jean P. Port,201201,2012,1,76.0,0.0,76.0
4,Ferrol,201201,2012,1,0.0,0.0,0.0
5,Oporto,201201,2012,1,34.0,0.0,34.0
6,Cebreiro,201201,2012,1,64.0,267.0,331.0
7,Ribadeo,201201,2012,1,0.0,0.0,0.0
8,Valença do Minho,201201,2012,1,0.0,34.0,34.0
9,Roncesvalles,201201,2012,1,30.0,76.0,106.0
10,Oviedo - C.P.,201201,2012,1,49.0,0.0,49.0
11,Vigo,201201,2012,1,0.0,0.0,0.0
12,Ponte de sa,201201,2012,1,0.0,0.0,0.0
13,Oporto Costa,201201,2012,1,0.0,0.0,0.0
14,Ourense,201201,2012,1,0.0,0.0,0.0
15,Lisboa,201201,2012,1,0.0,0.0,0.0
16,León,201201,2012,1,82.0,106.0,188.0
17,A Guarda,201201,2012,1,0.0,0.0,0.0
18,Corrubedo,201201,2012,1,0.0,0.0,0.0
19,Ponferrada,201201,2012,1,50.0,217.0,267.0
20,Le Puy,201201,2012,1,0.0,0.0,0.0
21,Lugo - C.P.,201201,2012,1,0.0,49.0,49.0
22,Baiona,201201,2012,1,0.0,0.0,0.0
23,Vilalba,201201,2012,1,0.0,0.0,0.0
24,Irún,201201,2012,1,0.0,0.0,0.0
25,Astorga,201201,2012,1,29.0,188.0,217.0
26,Porriño,201201,2012,1,0.0,66.0,66.0
27,Triacastela,201201,2012,1,0.0,331.0,331.0
28,Sevilla,201201,2012,1,0.0,0.0,0.0
29,Pamplona,201201,2012,1,0.0,106.0,106.0
30,Burgos,201201,2012,1,0.0,106.0,106.0
31,A Coruña,201201,2012,1,0.0,0.0,0.0
32,Alemania,201201,2012,1,0.0,0.0,0.0
33,Barcelona,201201,2012,1,0.0,0.0,0.0
34,Bélgica,201201,2012,1,0.0,0.0,0.0
35,Braga,201201,2012,1,0.0,0.0,0.0
36,Com. Valenciana - C.F.,201201,2012,1,0.0,0.0,0.0
37,Com. Valenciana - O.C.,201201,2012,1,0.0,0.0,0.0
38,Estella,201201,2012,1,0.0,106.0,106.0
39,Finisterra,201201,2012,1,0.0,0.0,0.0
40,Fonsagrada - C.P.,201201,2012,1,0.0,49.0,49.0
41,Francia - C.F.,201201,2012,1,0.0,0.0,0.0
42,Gijón,201201,2012,1,0.0,0.0,0.0
43,Gudiña,201201,2012,1,0.0,0.0,0.0
44,Laza,201201,2012,1,0.0,0.0,0.0
45,Logroño,201201,2012,1,0.0,106.0,106.0
46,Lourdes,201201,2012,1,0.0,0.0,0.0
47,Madrid - C.F.,201201,2012,1,0.0,0.0,0.0
48,Madrid - V.P.,201201,2012,1,0.0,0.0,0.0
49,Mérida,201201,2012,1,0.0,0.0,0.0
50,Mondoñedo,201201,2012,1,0.0,0.0,0.0
51,Monforte de Lemos,201201,2012,1,0.0,0.0,0.0
52,Montserrat,201201,2012,1,0.0,0.0,0.0
53,Muxia,201201,2012,1,0.0,0.0,0.0
54,Nájera,201201,2012,1,0.0,106.0,106.0
55,O Barco de Valdeorras,201201,2012,1,0.0,0.0,0.0
56,Ponferrada. C.Inv.,201201,2012,1,0.0,0.0,0.0
57,Ponte de Lima,201201,2012,1,0.0,34.0,34.0
58,Republica Checa,201201,2012,1,0.0,0.0,0.0
59,Resto,201201,2012,1,230.0,0.0,230.0
60,Resto Asturias - C.N,201201,2012,1,0.0,0.0,0.0
61,Resto C. León C.F.,201201,2012,1,0.0,0.0,0.0
62,Resto de Galicia,201201,2012,1,0.0,0.0,0.0
63,Resto de Portugal,201201,2012,1,0.0,0.0,0.0
64,Resto Galicia,201201,2012,1,0.0,0.0,0.0
65,Resto Portugal,201201,2012,1,0.0,0.0,0.0
66,Sahagún,201201,2012,1,0.0,106.0,106.0
67,Samos,201201,2012,1,0.0,0.0,0.0
68,San Sebastián,201201,2012,1,0.0,0.0,0.0
69,Santander,201201,2012,1,0.0,0.0,0.0
70,Somport,201201,2012,1,0.0,0.0,0.0
71,Vega de Valcarce,201201,2012,1,0.0,267.0,267.0
72,Verín,201201,2012,1,0.0,0.0,0.0
73,Vezelay,201201,2012,1,0.0,0.0,0.0
74,Viana do Castelo,201201,2012,1,0.0,0.0,0.0
75,Villafranca del Bierzo,201201,2012,1,0.0,267.0,267.0
0,Catedral Santiago de Compostela,201202,2012,2,0.0,1305.0,1305.0
1,Sarria,201202,2012,2,323.0,426.0,749.0
2,Tui,201202,2012,2,80.0,137.0,217.0
3,S. Jean P. Port,201202,2012,2,97.0,0.0,97.0
4,Ferrol,201202,2012,2,0.0,0.0,0.0
5,Oporto,201202,2012,2,67.0,0.0,67.0
6,Cebreiro,201202,2012,2,200.0,226.0,426.0
7,Ribadeo,201202,2012,2,0.0,0.0,0.0
8,Valença do Minho,201202,2012,2,70.0,67.0,137.0
9,Roncesvalles,201202,2012,2,55.0,97.0,152.0
10,Oviedo - C.P.,201202,2012,2,30.0,0.0,30.0
11,Vigo,201202,2012,2,0.0,0.0,0.0
12,Ponte de sa,201202,2012,2,0.0,0.0,0.0
13,Oporto Costa,201202,2012,2,0.0,0.0,0.0
14,Ourense,201202,2012,2,0.0,0.0,0.0
15,Lisboa,201202,2012,2,0.0,0.0,0.0
16,León,201202,2012,2,42.0,152.0,194.0
17,A Guarda,201202,2012,2,0.0,0.0,0.0
18,Corrubedo,201202,2012,2,0.0,0.0,0.0
19,Ponferrada,201202,2012,2,32.0,194.0,226.0
20,Le Puy,201202,2012,2,0.0,0.0,0.0
21,Lugo - C.P.,201202,2012,2,0.0,30.0,30.0
22,Baiona,201202,2012,2,0.0,0.0,0.0
23,Vilalba,201202,2012,2,0.0,0.0,0.0
24,Irún,201202,2012,2,0.0,0.0,0.0
25,Astorga,201202,2012,2,0.0,194.0,194.0
26,Porriño,201202,2012,2,0.0,217.0,217.0
27,Triacastela,201202,2012,2,0.0,426.0,426.0
28,Sevilla,201202,2012,2,0.0,0.0,0.0
29,Pamplona,201202,2012,2,0.0,152.0,152.0
30,Burgos,201202,2012,2,0.0,152.0,152.0
31,A Coruña,201202,2012,2,0.0,0.0,0.0
32,Alemania,201202,2012,2,0.0,0.0,0.0
33,Barcelona,201202,2012,2,0.0,0.0,0.0
34,Bélgica,201202,2012,2,0.0,0.0,0.0
35,Braga,201202,2012,2,0.0,0.0,0.0
36,Com. Valenciana - C.F.,201202,2012,2,0.0,0.0,0.0
37,Com. Valenciana - O.C.,201202,2012,2,0.0,0.0,0.0
38,Estella,201202,2012,2,0.0,152.0,152.0
39,Finisterra,201202,2012,2,0.0,0.0,0.0
40,Fonsagrada - C.P.,201202,2012,2,0.0,30.0,30.0
41,Francia - C.F.,201202,2012,2,0.0,0.0,0.0
42,Gijón,201202,2012,2,0.0,0.0,0.0
43,Gudiña,201202,2012,2,0.0,0.0,0.0
44,Laza,201202,2012,2,0.0,0.0,0.0
45,Logroño,201202,2012,2,0.0,152.0,152.0
46,Lourdes,201202,2012,2,0.0,0.0,0.0
47,Madrid - C.F.,201202,2012,2,0.0,0.0,0.0
48,Madrid - V.P.,201202,2012,2,0.0,0.0,0.0
49,Mérida,201202,2012,2,0.0,0.0,0.0
50,Mondoñedo,201202,2012,2,0.0,0.0,0.0
51,Monforte de Lemos,201202,2012,2,0.0,0.0,0.0
52,Montserrat,201202,2012,2,0.0,0.0,0.0
53,Muxia,201202,2012,2,0.0,0.0,0.0
54,Nájera,201202,2012,2,0.0,152.0,152.0
55,O Barco de Valdeorras,201202,2012,2,0.0,0.0,0.0
56,Ponferrada. C.Inv.,201202,2012,2,0.0,0.0,0.0
57,Ponte de Lima,201202,2012,2,0.0,67.0,67.0
58,Republica Checa,201202,2012,2,0.0,0.0,0.0
59,Resto,201202,2012,2,309.0,0.0,309.0
60,Resto Asturias - C.N,201202,2012,2,0.0,0.0,0.0
61,Resto C. León C.F.,201202,2012,2,0.0,0.0,0.0
62,Resto de Galicia,201202,2012,2,0.0,0.0,0.0
63,Resto de Portugal,201202,2012,2,0.0,0.0,0.0
64,Resto Galicia,201202,2012,2,0.0,0.0,0.0
65,Resto Portugal,201202,2012,2,0.0,0.0,0.0
66,Sahagún,201202,2012,2,0.0,152.0,152.0
67,Samos,201202,2012,2,0.0,0.0,0.0
68,San Sebastián,201202,2012,2,0.0,0.0,0.0
69,Santander,201202,2012,2,0.0,0.0,0.0
70,Somport,201202,2012,2,0.0,0.0,0.0
71,Vega de Valcarce,201202,2012,2,0.0,226.0,226.0
72,Verín,201202,2012,2,0.0,0.0,0.0
73,Vezelay,201202,2012,2,0.0,0.0,0.0
74,Viana do Castelo,201202,2012,2,0.0,0.0,0.0
75,Villafranca del Bierzo,201202,2012,2,0.0,226.0,226.0
0,Catedral Santiago de Compostela,201203,2012,3,0.0,3260.0,3260.0
1,Sarria,201203,2012,3,978.0,810.0,1788.0
2,Tui,201203,2012,3,163.0,292.0,455.0
3,S. Jean P. Port,201203,2012,3,223.0,0.0,223.0
4,Ferrol,201203,2012,3,0.0,0.0,0.0
5,Oporto,201203,2012,3,172.0,0.0,172.0
6,Cebreiro,201203,2012,3,132.0,678.0,810.0
7,Ribadeo,201203,2012,3,0.0,0.0,0.0
8,Valença do Minho,201203,2012,3,120.0,172.0,292.0
9,Roncesvalles,201203,2012,3,113.0,223.0,336.0
10,Oviedo - C.P.,201203,2012,3,0.0,0.0,0.0
11,Vigo,201203,2012,3,0.0,0.0,0.0
12,Ponte de sa,201203,2012,3,0.0,0.0,0.0
13,Oporto Costa,201203,2012,3,0.0,0.0,0.0
14,Ourense,201203,2012,3,0.0,0.0,0.0
15,Lisboa,201203,2012,3,0.0,0.0,0.0
16,León,201203,2012,3,147.0,403.0,550.0
17,A Guarda,201203,2012,3,0.0,0.0,0.0
18,Corrubedo,201203,2012,3,0.0,0.0,0.0
19,Ponferrada,201203,2012,3,128.0,550.0,678.0
20,Le Puy,201203,2012,3,0.0,0.0,0.0
21,Lugo - C.P.,201203,2012,3,0.0,0.0,0.0
22,Baiona,201203,2012,3,0.0,0.0,0.0
23,Vilalba,201203,2012,3,0.0,0.0,0.0
24,Irún,201203,2012,3,0.0,0.0,0.0
25,Astorga,201203,2012,3,0.0,550.0,550.0
26,Porriño,201203,2012,3,0.0,455.0,455.0
27,Triacastela,201203,2012,3,0.0,810.0,810.0
28,Sevilla,201203,2012,3,0.0,0.0,0.0
29,Pamplona,201203,2012,3,67.0,336.0,403.0
30,Burgos,201203,2012,3,0.0,403.0,403.0
31,A Coruña,201203,2012,3,0.0,0.0,0.0
32,Alemania,201203,2012,3,0.0,0.0,0.0
33,Barcelona,201203,2012,3,0.0,0.0,0.0
34,Bélgica,201203,2012,3,0.0,0.0,0.0
35,Braga,201203,2012,3,0.0,0.0,0.0
36,Com. Valenciana - C.F.,201203,2012,3,0.0,0.0,0.0
37,Com. Valenciana - O.C.,201203,2012,3,0.0,0.0,0.0
38,Estella,201203,2012,3,0.0,403.0,403.0
39,Finisterra,201203,2012,3,0.0,0.0,0.0
40,Fonsagrada - C.P.,201203,2012,3,0.0,0.0,0.0
41,Francia - C.F.,201203,2012,3,0.0,0.0,0.0
42,Gijón,201203,2012,3,0.0,0.0,0.0
43,Gudiña,201203,2012,3,0.0,0.0,0.0
44,Laza,201203,2012,3,0.0,0.0,0.0
45,Logroño,201203,2012,3,0.0,403.0,403.0
46,Lourdes,201203,2012,3,0.0,0.0,0.0
47,Madrid - C.F.,201203,2012,3,0.0,0.0,0.0
48,Madrid - V.P.,201203,2012,3,0.0,0.0,0.0
49,Mérida,201203,2012,3,0.0,0.0,0.0
50,Mondoñedo,201203,2012,3,0.0,0.0,0.0
51,Monforte de Lemos,201203,2012,3,0.0,0.0,0.0
52,Montserrat,201203,2012,3,0.0,0.0,0.0
53,Muxia,201203,2012,3,0.0,0.0,0.0
54,Nájera,201203,2012,3,0.0,403.0,403.0
55,O Barco de Valdeorras,201203,2012,3,0.0,0.0,0.0
56,Ponferrada. C.Inv.,201203,2012,3,0.0,0.0,0.0
57,Ponte de Lima,201203,2012,3,0.0,172.0,172.0
58,Republica Checa,201203,2012,3,0.0,0.0,0.0
59,Resto,201203,2012,3,1017.0,0.0,1017.0
60,Resto Asturias - C.N,201203,2012,3,0.0,0.0,0.0
61,Resto C. León C.F.,201203,2012,3,0.0,0.0,0.0
62,Resto de Galicia,201203,2012,3,0.0,0.0,0.0
63,Resto de Portugal,201203,2012,3,0.0,0.0,0.0
64,Resto Galicia,201203,2012,3,0.0,0.0,0.0
65,Resto Portugal,201203,2012,3,0.0,0.0,0.0
66,Sahagún,201203,2012,3,0.0,403.0,403.0
67,Samos,201203,2012,3,0.0,0.0,0.0
68,San Sebastián,201203,2012,3,0.0,0.0,0.0
69,Santander,201203,2012,3,0.0,0.0,0.0
70,Somport,201203,2012,3,0.0,0.0,0.0
71,Vega de Valcarce,201203,2012,3,0.0,678.0,678.0
72,Verín,201203,2012,3,0.0,0.0,0.0
73,Vezelay,201203,2012,3,0.0,0.0,0.0
74,Viana do Castelo,201203,2012,3,0.0,0.0,0.0
75,Villafranca del Bierzo,201203,2012,3,0.0,678.0,678.0
0,Catedral Santiago de Compostela,201204,2012,4,0.0,14749.0,14749.0
1,Sarria,201204,2012,4,3936.0,3572.0,7508.0
2,Tui,201204,2012,4,602.0,1789.0,2391.0
3,S. Jean P. Port,201204,2012,4,943.0,0.0,943.0
4,Ferrol,201204,2012,4,0.0,0.0,0.0
5,Oporto,201204,2012,4,962.0,346.0,1308.0
6,Cebreiro,201204,2012,4,793.0,2779.0,3572.0
7,Ribadeo,201204,2012,4,0.0,0.0,0.0
8,Valença do Minho,201204,2012,4,481.0,1308.0,1789.0
9,Roncesvalles,201204,2012,4,583.0,943.0,1526.0
10,Oviedo - C.P.,201204,2012,4,0.0,0.0,0.0
11,Vigo,201204,2012,4,0.0,0.0,0.0
12,Ponte de sa,201204,2012,4,0.0,0.0,0.0
13,Oporto Costa,201204,2012,4,0.0,0.0,0.0
14,Ourense,201204,2012,4,0.0,0.0,0.0
15,Lisboa,201204,2012,4,0.0,0.0,0.0
16,León,201204,2012,4,670.0,1526.0,2196.0
17,A Guarda,201204,2012,4,0.0,0.0,0.0
18,Corrubedo,201204,2012,4,0.0,0.0,0.0
19,Ponferrada,201204,2012,4,583.0,2196.0,2779.0
20,Le Puy,201204,2012,4,0.0,0.0,0.0
21,Lugo - C.P.,201204,2012,4,0.0,0.0,0.0
22,Baiona,201204,2012,4,0.0,0.0,0.0
23,Vilalba,201204,2012,4,0.0,0.0,0.0
24,Irún,201204,2012,4,0.0,0.0,0.0
25,Astorga,201204,2012,4,0.0,2196.0,2196.0
26,Porriño,201204,2012,4,0.0,2391.0,2391.0
27,Triacastela,201204,2012,4,0.0,3572.0,3572.0
28,Sevilla,201204,2012,4,0.0,0.0,0.0
29,Pamplona,201204,2012,4,0.0,1526.0,1526.0
30,Burgos,201204,2012,4,0.0,1526.0,1526.0
31,A Coruña,201204,2012,4,0.0,0.0,0.0
32,Alemania,201204,2012,4,0.0,0.0,0.0
33,Barcelona,201204,2012,4,0.0,0.0,0.0
34,Bélgica,201204,2012,4,0.0,0.0,0.0
35,Braga,201204,2012,4,0.0,0.0,0.0
36,Com. Valenciana - C.F.,201204,2012,4,0.0,0.0,0.0
37,Com. Valenciana - O.C.,201204,2012,4,0.0,0.0,0.0
38,Estella,201204,2012,4,0.0,1526.0,1526.0
39,Finisterra,201204,2012,4,0.0,0.0,0.0
40,Fonsagrada - C.P.,201204,2012,4,0.0,0.0,0.0
41,Francia - C.F.,201204,2012,4,0.0,0.0,0.0
42,Gijón,201204,2012,4,0.0,0.0,0.0
43,Gudiña,201204,2012,4,0.0,0.0,0.0
44,Laza,201204,2012,4,0.0,0.0,0.0
45,Logroño,201204,2012,4,0.0,1526.0,1526.0
46,Lourdes,201204,2012,4,0.0,0.0,0.0
47,Madrid - C.F.,201204,2012,4,0.0,0.0,0.0
48,Madrid - V.P.,201204,2012,4,0.0,0.0,0.0
49,Mérida,201204,2012,4,0.0,0.0,0.0
50,Mondoñedo,201204,2012,4,0.0,0.0,0.0
51,Monforte de Lemos,201204,2012,4,0.0,0.0,0.0
52,Montserrat,201204,2012,4,0.0,0.0,0.0
53,Muxia,201204,2012,4,0.0,0.0,0.0
54,Nájera,201204,2012,4,0.0,1526.0,1526.0
55,O Barco de Valdeorras,201204,2012,4,0.0,0.0,0.0
56,Ponferrada. C.Inv.,201204,2012,4,0.0,0.0,0.0
57,Ponte de Lima,201204,2012,4,0.0,1308.0,1308.0
58,Republica Checa,201204,2012,4,0.0,0.0,0.0
59,Resto,201204,2012,4,4850.0,0.0,4850.0
60,Resto Asturias - C.N,201204,2012,4,0.0,0.0,0.0
61,Resto C. León C.F.,201204,2012,4,0.0,0.0,0.0
62,Resto de Galicia,201204,2012,4,0.0,0.0,0.0
63,Resto de Portugal,201204,2012,4,0.0,0.0,0.0
64,Resto Galicia,201204,2012,4,0.0,0.0,0.0
65,Resto Portugal,201204,2012,4,346.0,0.0,346.0
66,Sahagún,201204,2012,4,0.0,1526.0,1526.0
67,Samos,201204,2012,4,0.0,0.0,0.0
68,San Sebastián,201204,2012,4,0.0,0.0,0.0
69,Santander,201204,2012,4,0.0,0.0,0.0
70,Somport,201204,2012,4,0.0,0.0,0.0
71,Vega de Valcarce,201204,2012,4,0.0,2779.0,2779.0
72,Verín,201204,2012,4,0.0,0.0,0.0
73,Vezelay,201204,2012,4,0.0,0.0,0.0
74,Viana do Castelo,201204,2012,4,0.0,0.0,0.0
75,Villafranca del Bierzo,201204,2012,4,0.0,2779.0,2779.0
0,Catedral Santiago de Compostela,201205,2012,5,0.0,21776.0,21776.0
1,Sarria,201205,2012,5,4058.0,8286.0,12344.0
2,Tui,201205,2012,5,706.0,1247.0,1953.0
3,S. Jean P. Port,201205,2012,5,3054.0,606.0,3660.0
4,Ferrol,201205,2012,5,0.0,0.0,0.0
5,Oporto,201205,2012,5,1247.0,0.0,1247.0
6,Cebreiro,201205,2012,5,912.0,7374.0,8286.0
7,Ribadeo,201205,2012,5,0.0,0.0,0.0
8,Valença do Minho,201205,2012,5,0.0,1247.0,1247.0
9,Roncesvalles,201205,2012,5,1053.0,3660.0,4713.0
10,Oviedo - C.P.,201205,2012,5,0.0,0.0,0.0
11,Vigo,201205,2012,5,0.0,0.0,0.0
12,Ponte de sa,201205,2012,5,0.0,0.0,0.0
13,Oporto Costa,201205,2012,5,0.0,0.0,0.0
14,Ourense,201205,2012,5,0.0,0.0,0.0
15,Lisboa,201205,2012,5,0.0,0.0,0.0
16,León,201205,2012,5,1297.0,5389.0,6686.0
17,A Guarda,201205,2012,5,0.0,0.0,0.0
18,Corrubedo,201205,2012,5,0.0,0.0,0.0
19,Ponferrada,201205,2012,5,688.0,6686.0,7374.0
20,Le Puy,201205,2012,5,606.0,0.0,606.0
21,Lugo - C.P.,201205,2012,5,0.0,0.0,0.0
22,Baiona,201205,2012,5,0.0,0.0,0.0
23,Vilalba,201205,2012,5,0.0,0.0,0.0
24,Irún,201205,2012,5,0.0,0.0,0.0
25,Astorga,201205,2012,5,0.0,6686.0,6686.0
26,Porriño,201205,2012,5,0.0,1953.0,1953.0
27,Triacastela,201205,2012,5,0.0,8286.0,8286.0
28,Sevilla,201205,2012,5,0.0,0.0,0.0
29,Pamplona,201205,2012,5,676.0,4713.0,5389.0
30,Burgos,201205,2012,5,0.0,5389.0,5389.0
31,A Coruña,201205,2012,5,0.0,0.0,0.0
32,Alemania,201205,2012,5,0.0,0.0,0.0
33,Barcelona,201205,2012,5,0.0,0.0,0.0
34,Bélgica,201205,2012,5,0.0,0.0,0.0
35,Braga,201205,2012,5,0.0,0.0,0.0
36,Com. Valenciana - C.F.,201205,2012,5,0.0,0.0,0.0
37,Com. Valenciana - O.C.,201205,2012,5,0.0,0.0,0.0
38,Estella,201205,2012,5,0.0,5389.0,5389.0
39,Finisterra,201205,2012,5,0.0,0.0,0.0
40,Fonsagrada - C.P.,201205,2012,5,0.0,0.0,0.0
41,Francia - C.F.,201205,2012,5,0.0,0.0,0.0
42,Gijón,201205,2012,5,0.0,0.0,0.0
43,Gudiña,201205,2012,5,0.0,0.0,0.0
44,Laza,201205,2012,5,0.0,0.0,0.0
45,Logroño,201205,2012,5,0.0,5389.0,5389.0
46,Lourdes,201205,2012,5,0.0,0.0,0.0
47,Madrid - C.F.,201205,2012,5,0.0,0.0,0.0
48,Madrid - V.P.,201205,2012,5,0.0,0.0,0.0
49,Mérida,201205,2012,5,0.0,0.0,0.0
50,Mondoñedo,201205,2012,5,0.0,0.0,0.0
51,Monforte de Lemos,201205,2012,5,0.0,0.0,0.0
52,Montserrat,201205,2012,5,0.0,0.0,0.0
53,Muxia,201205,2012,5,0.0,0.0,0.0
54,Nájera,201205,2012,5,0.0,5389.0,5389.0
55,O Barco de Valdeorras,201205,2012,5,0.0,0.0,0.0
56,Ponferrada. C.Inv.,201205,2012,5,0.0,0.0,0.0
57,Ponte de Lima,201205,2012,5,0.0,1247.0,1247.0
58,Republica Checa,201205,2012,5,0.0,0.0,0.0
59,Resto,201205,2012,5,7479.0,0.0,7479.0
60,Resto Asturias - C.N,201205,2012,5,0.0,0.0,0.0
61,Resto C. León C.F.,201205,2012,5,0.0,0.0,0.0
62,Resto de Galicia,201205,2012,5,0.0,0.0,0.0
63,Resto de Portugal,201205,2012,5,0.0,0.0,0.0
64,Resto Galicia,201205,2012,5,0.0,0.0,0.0
65,Resto Portugal,201205,2012,5,0.0,0.0,0.0
66,Sahagún,201205,2012,5,0.0,5389.0,5389.0
67,Samos,201205,2012,5,0.0,0.0,0.0
68,San Sebastián,201205,2012,5,0.0,0.0,0.0
69,Santander,201205,2012,5,0.0,0.0,0.0
70,Somport,201205,2012,5,0.0,0.0,0.0
71,Vega de Valcarce,201205,2012,5,0.0,7374.0,7374.0
72,Verín,201205,2012,5,0.0,0.0,0.0
73,Vezelay,201205,2012,5,0.0,0.0,0.0
74,Viana do Castelo,201205,2012,5,0.0,0.0,0.0
75,Villafranca del Bierzo,201205,2012,5,0.0,7374.0,7374.0
0,Catedral Santiago de Compostela,201206,2012,6,0.0,25517.0,25517.0
1,Sarria,201206,2012,6,4362.0,10036.0,14398.0
2,Tui,201206,2012,6,975.0,1065.0,2040.0
3,S. Jean P. Port,201206,2012,6,3870.0,0.0,3870.0
4,Ferrol,201206,2012,6,0.0,0.0,0.0
5,Oporto,201206,2012,6,1065.0,0.0,1065.0
6,Cebreiro,201206,2012,6,1008.0,9028.0,10036.0
7,Ribadeo,201206,2012,6,0.0,0.0,0.0
8,Valença do Minho,201206,2012,6,0.0,1065.0,1065.0
9,Roncesvalles,201206,2012,6,1393.0,3870.0,5263.0
10,Oviedo - C.P.,201206,2012,6,0.0,0.0,0.0
11,Vigo,201206,2012,6,0.0,0.0,0.0
12,Ponte de sa,201206,2012,6,0.0,0.0,0.0
13,Oporto Costa,201206,2012,6,0.0,0.0,0.0
14,Ourense,201206,2012,6,0.0,0.0,0.0
15,Lisboa,201206,2012,6,0.0,0.0,0.0
16,León,201206,2012,6,1528.0,5998.0,7526.0
17,A Guarda,201206,2012,6,0.0,0.0,0.0
18,Corrubedo,201206,2012,6,0.0,0.0,0.0
19,Ponferrada,201206,2012,6,869.0,8159.0,9028.0
20,Le Puy,201206,2012,6,0.0,0.0,0.0
21,Lugo - C.P.,201206,2012,6,0.0,0.0,0.0
22,Baiona,201206,2012,6,0.0,0.0,0.0
23,Vilalba,201206,2012,6,0.0,0.0,0.0
24,Irún,201206,2012,6,0.0,0.0,0.0
25,Astorga,201206,2012,6,633.0,7526.0,8159.0
26,Porriño,201206,2012,6,0.0,2040.0,2040.0
27,Triacastela,201206,2012,6,0.0,10036.0,10036.0
28,Sevilla,201206,2012,6,0.0,0.0,0.0
29,Pamplona,201206,2012,6,735.0,5263.0,5998.0
30,Burgos,201206,2012,6,0.0,5998.0,5998.0
31,A Coruña,201206,2012,6,0.0,0.0,0.0
32,Alemania,201206,2012,6,0.0,0.0,0.0
33,Barcelona,201206,2012,6,0.0,0.0,0.0
34,Bélgica,201206,2012,6,0.0,0.0,0.0
35,Braga,201206,2012,6,0.0,0.0,0.0
36,Com. Valenciana - C.F.,201206,2012,6,0.0,0.0,0.0
37,Com. Valenciana - O.C.,201206,2012,6,0.0,0.0,0.0
38,Estella,201206,2012,6,0.0,5998.0,5998.0
39,Finisterra,201206,2012,6,0.0,0.0,0.0
40,Fonsagrada - C.P.,201206,2012,6,0.0,0.0,0.0
41,Francia - C.F.,201206,2012,6,0.0,0.0,0.0
