,ID,Anho,Mes,Descripcion,Total
279,201508,2015,8,Mujer,25724
280,201509,2015,9,Hombre,18949
281,201509,2015,9,Mujer,18480
282,201510,2015,10,Hombre,13352
283,201510,2015,10,Mujer,12224
284,201511,2015,11,Hombre,3104
285,201511,2015,11,Mujer,2124
286,201512,2015,12,Hombre,1368
287,201512,2015,12,Mujer,694
288,201601,2016,1,Hombre,893
289,201601,2016,1,Mujer,411
290,201602,2016,2,Hombre,1113
291,201602,2016,2,Mujer,620
292,201603,2016,3,Hombre,5816
293,201603,2016,3,Mujer,5251
294,201604,2016,4,Hombre,8028
295,201604,2016,4,Mujer,7072
296,201605,2016,5,Hombre,17073
297,201605,2016,5,Mujer,15703
298,201606,2016,6,Hombre,20553
299,201606,2016,6,Mujer,18517
300,201607,2016,7,Hombre,22993
301,201607,2016,7,Mujer,22478
302,201608,2016,8,Hombre,27893
303,201608,2016,8,Mujer,25811
304,201609,2016,9,Hombre,19668
305,201609,2016,9,Mujer,20481
306,201610,2016,10,Hombre,14405
307,201610,2016,10,Mujer,13817
308,201611,2016,11,Hombre,3740
309,201611,2016,11,Mujer,2654
310,201612,2016,12,Hombre,1859
311,201612,2016,12,Mujer,1005
312,201701,2017,1,Hombre,914
313,201701,2017,1,Mujer,440
314,201702,2017,2,Hombre,1120
315,201702,2017,2,Mujer,576
316,201703,2017,3,Hombre,2882
317,201703,2017,3,Mujer,2294
318,201704,2017,4,Hombre,13422
319,201704,2017,4,Mujer,13503
320,201705,2017,5,Hombre,17858
321,201705,2017,5,Mujer,17489
322,201706,2017,6,Hombre,21077
323,201706,2017,6,Mujer,20542
324,201707,2017,7,Hombre,23880
325,201707,2017,7,Mujer,23590
326,201708,2017,8,Hombre,29892
327,201708,2017,8,Mujer,27788
328,201709,2017,9,Hombre,20172
329,201709,2017,9,Mujer,22017
330,201710,2017,10,Hombre,15802
331,201710,2017,10,Mujer,15539
332,201711,2017,11,Hombre,4289
333,201711,2017,11,Mujer,3057
334,201712,2017,12,Hombre,1862
335,201712,2017,12,Mujer,1031
336,201801,2018,1,Hombre,1046
337,201801,2018,1,Mujer,581
338,201802,2018,2,Hombre,1332
339,201802,2018,2,Mujer,849
340,201803,2018,3,Hombre,5736
341,201803,2018,3,Mujer,5320
342,201804,2018,4,Hombre,10766
343,201804,2018,4,Mujer,11302
344,201805,2018,5,Hombre,19846
345,201805,2018,5,Mujer,20819
346,201806,2018,6,Hombre,22743
347,201806,2018,6,Mujer,22942
348,201807,2018,7,Hombre,24835
349,201807,2018,7,Mujer,26032
350,201808,2018,8,Hombre,30448
351,201808,2018,8,Mujer,29967
352,201809,2018,9,Hombre,22353
353,201809,2018,9,Mujer,24653
354,201810,2018,10,Hombre,17484
355,201810,2018,10,Mujer,18118
356,201811,2018,11,Hombre,4307
357,201811,2018,11,Mujer,3344
358,201812,2018,12,Hombre,1644
359,201812,2018,12,Mujer,909
360,201901,2019,1,Hombre,1088
361,201901,2019,1,Mujer,563
362,201902,2019,2,Hombre,1245
363,201902,2019,2,Mujer,874
364,201903,2019,3,Hombre,3922
365,201903,2019,3,Mujer,3552
366,201904,2019,4,Hombre,15209
367,201904,2019,4,Mujer,16513
368,201905,2019,5,Hombre,22508
369,201905,2019,5,Mujer,24165
370,201906,2019,6,Hombre,24339
371,201906,2019,6,Mujer,24719
372,201907,2019,7,Hombre,25778
373,201907,2019,7,Mujer,27541
374,201908,2019,8,Hombre,31357
375,201908,2019,8,Mujer,31457
376,201909,2019,9,Hombre,20746
377,201909,2019,9,Mujer,24907
378,201910,2019,10,Hombre,17316
379,201910,2019,10,Mujer,18802
380,201911,2019,11,Hombre,4589
381,201911,2019,11,Mujer,3685
382,201912,2019,12,Hombre,1685
383,201912,2019,12,Mujer,1025
384,202001,2020,1,Hombre,1236
385,202001,2020,1,Mujer,765
386,202002,2020,2,Hombre,1835
387,202002,2020,2,Mujer,1241
388,202003,2020,3,Hombre,1062
389,202003,2020,3,Mujer,886
390,202006,2020,6,Hombre,9
391,202006,2020,6,Mujer,3
392,202007,2020,7,Hombre,5400
393,202007,2020,7,Mujer,4352
394,202008,2020,8,Hombre,10599
395,202008,2020,8,Mujer,9213
396,202009,2020,9,Hombre,5838
397,202009,2020,9,Mujer,4603
398,202010,2020,10,Hombre,3816
399,202010,2020,10,Mujer,2602
400,202011,2020,11,Hombre,371
401,202011,2020,11,Mujer,214
402,202012,2020,12,Hombre,55
403,202012,2020,12,Mujer,44
404,202101,2021,1,Hombre,45
405,202101,2021,1,Mujer,15
406,202102,2021,2,Hombre,10
407,202102,2021,2,Mujer,4
408,202103,2021,3,Hombre,105
409,202103,2021,3,Mujer,89
410,202104,2021,4,Hombre,486
411,202104,2021,4,Mujer,538
