IDX,ID,Anho,Mes,Descripcion,Total
2125,201902,2019,2,Tui,75
2126,201902,2019,2,Valença do Minho,128
2127,201903,2019,3,Astorga,76
2128,201903,2019,3,Cebreiro,218
2129,201903,2019,3,Ferrol,372
2130,201903,2019,3,León,187
2131,201903,2019,3,Lisboa,64
2132,201903,2019,3,Lugo - C.P.,68
2133,201903,2019,3,Oporto,979
2134,201903,2019,3,Oporto Costa,230
2135,201903,2019,3,Ourense,157
2136,201903,2019,3,Oviedo - C.P.,118
2137,201903,2019,3,Pamplona,76
2138,201903,2019,3,Ponferrada,158
2139,201903,2019,3,Resto,951
2140,201903,2019,3,Resto Portugal,60
2141,201903,2019,3,Roncesvalles,100
2142,201903,2019,3,S. Jean P. Port,342
2143,201903,2019,3,Sarria,2243
2144,201903,2019,3,Sevilla,95
2145,201903,2019,3,Tui,581
2146,201903,2019,3,Valença do Minho,325
2147,201903,2019,3,Vigo,74
2148,201904,2019,4,Astorga,368
2149,201904,2019,4,Cebreiro,863
2150,201904,2019,4,Ferrol,1390
2151,201904,2019,4,Irún,234
2152,201904,2019,4,León,742
2153,201904,2019,4,Lugo - C.P.,539
2154,201904,2019,4,Oporto,2913
2155,201904,2019,4,Oporto Costa,811
2156,201904,2019,4,Ourense,493
2157,201904,2019,4,Oviedo - C.P.,521
2158,201904,2019,4,Ponferrada,556
2159,201904,2019,4,Ponte de Lima,262
2160,201904,2019,4,Porriño,448
2161,201904,2019,4,Resto,4751
2162,201904,2019,4,Resto Portugal,249
2163,201904,2019,4,Roncesvalles,419
2164,201904,2019,4,S. Jean P. Port,1678
2165,201904,2019,4,Sarria,10638
2166,201904,2019,4,Tui,1786
2167,201904,2019,4,Valença do Minho,1721
2168,201904,2019,4,Vigo,340
2169,201905,2019,5,Astorga,587
2170,201905,2019,5,Cebreiro,1094
2171,201905,2019,5,Ferrol,1702
2172,201905,2019,5,Irún,655
2173,201905,2019,5,Le Puy,668
2174,201905,2019,5,León,1511
2175,201905,2019,5,Lisboa,466
2176,201905,2019,5,Lugo - C.P.,518
2177,201905,2019,5,Oporto,5416
2178,201905,2019,5,Oporto Costa,1429
2179,201905,2019,5,Oviedo - C.P.,1167
2180,201905,2019,5,Pamplona,561
2181,201905,2019,5,Ponferrada,908
2182,201905,2019,5,Resto,7865
2183,201905,2019,5,Roncesvalles,714
2184,201905,2019,5,S. Jean P. Port,5405
2185,201905,2019,5,Samos,398
2186,201905,2019,5,Sarria,11665
2187,201905,2019,5,Sevilla,507
2188,201905,2019,5,Tui,2194
2189,201905,2019,5,Valença do Minho,1243
2190,201906,2019,6,Astorga,609
2191,201906,2019,6,Cebreiro,964
2192,201906,2019,6,Ferrol,1839
2193,201906,2019,6,Irún,942
2194,201906,2019,6,Le Puy,472
2195,201906,2019,6,León,1719
2196,201906,2019,6,Lisboa,443
2197,201906,2019,6,Lugo - C.P.,546
2198,201906,2019,6,Oporto,4031
2199,201906,2019,6,Oporto Costa,1797
2200,201906,2019,6,Ourense,483
2201,201906,2019,6,Oviedo - C.P.,1450
2202,201906,2019,6,Pamplona,554
2203,201906,2019,6,Ponferrada,900
2204,201906,2019,6,Resto,8636
2205,201906,2019,6,Roncesvalles,875
2206,201906,2019,6,S. Jean P. Port,6106
2207,201906,2019,6,Sarria,12915
2208,201906,2019,6,Sevilla,418
2209,201906,2019,6,Tui,2272
2210,201906,2019,6,Valença do Minho,1087
2211,201907,2019,7,Astorga,1125
2212,201907,2019,7,Cebreiro,1368
2213,201907,2019,7,Ferrol,2454
2214,201907,2019,7,Irún,895
2215,201907,2019,7,León,1284
2216,201907,2019,7,Lugo - C.P.,718
2217,201907,2019,7,Muxia,462
2218,201907,2019,7,Oporto,2695
2219,201907,2019,7,Oporto Costa,1460
2220,201907,2019,7,Ourense,1131
2221,201907,2019,7,Oviedo - C.P.,1426
2222,201907,2019,7,Ponferrada,1112
2223,201907,2019,7,Porriño,452
2224,201907,2019,7,Resto,10731
2225,201907,2019,7,Roncesvalles,561
2226,201907,2019,7,S. Jean P. Port,3930
2227,201907,2019,7,Sarria,14356
2228,201907,2019,7,Triacastela,540
2229,201907,2019,7,Tui,4442
2230,201907,2019,7,Valença do Minho,1709
2231,201907,2019,7,Vilalba,468
2232,201908,2019,8,Astorga,643
2233,201908,2019,8,Cebreiro,1559
2234,201908,2019,8,Ferrol,3554
2235,201908,2019,8,Irún,1033
2236,201908,2019,8,León,2063
2237,201908,2019,8,Lugo - C.P.,987
2238,201908,2019,8,Oporto,3113
2239,201908,2019,8,Oporto Costa,1900
2240,201908,2019,8,Ourense,690
2241,201908,2019,8,Oviedo - C.P.,2023
2242,201908,2019,8,Ponferrada,1294
2243,201908,2019,8,Porriño,507
2244,201908,2019,8,Resto,10595
2245,201908,2019,8,Roncesvalles,899
2246,201908,2019,8,S. Jean P. Port,3629
2247,201908,2019,8,Sarria,18647
2248,201908,2019,8,Triacastela,864
2249,201908,2019,8,Tui,6037
2250,201908,2019,8,Valença do Minho,1821
2251,201908,2019,8,Vigo,500
2252,201908,2019,8,Vilafranca,456
2253,201909,2019,9,Astorga,581
2254,201909,2019,9,Baiona,456
2255,201909,2019,9,Burgos,363
2256,201909,2019,9,Cebreiro,1222
2257,201909,2019,9,Ferrol,1949
2258,201909,2019,9,Irún,760
2259,201909,2019,9,Le Puy,512
2260,201909,2019,9,León,1472
2261,201909,2019,9,Lugo - C.P.,422
2262,201909,2019,9,Oporto,4078
2263,201909,2019,9,Oporto Costa,2115
2264,201909,2019,9,Oviedo - C.P.,1471
2265,201909,2019,9,Pamplona,341
2266,201909,2019,9,Ponferrada,969
2267,201909,2019,9,Resto,6794
2268,201909,2019,9,Roncesvalles,582
2269,201909,2019,9,S. Jean P. Port,3631
2270,201909,2019,9,Sarria,13430
2271,201909,2019,9,Tui,2813
2272,201909,2019,9,Valença do Minho,1146
2273,201909,2019,9,Vigo,546
2274,201910,2019,10,Astorga,369
2275,201910,2019,10,Cebreiro,628
2276,201910,2019,10,Ferrol,1218
2277,201910,2019,10,Francia - C.F.,265
2278,201910,2019,10,Irún,787
2279,201910,2019,10,Le Puy,439
2280,201910,2019,10,León,1070
2281,201910,2019,10,Lisboa,367
2282,201910,2019,10,Oporto,3477
2283,201910,2019,10,Oporto Costa,1355
2284,201910,2019,10,Ourense,346
2285,201910,2019,10,Oviedo - C.P.,986
2286,201910,2019,10,Pamplona,379
2287,201910,2019,10,Ponferrada,562
2288,201910,2019,10,Resto,5114
2289,201910,2019,10,Roncesvalles,524
2290,201910,2019,10,S. Jean P. Port,5989
2291,201910,2019,10,Sarria,9018
2292,201910,2019,10,Sevilla,267
2293,201910,2019,10,Tui,2034
2294,201910,2019,10,Valença do Minho,924
2295,201911,2019,11,Cebreiro,247
2296,201911,2019,11,Ferrol,316
2297,201911,2019,11,Francia - C.F.,84
2298,201911,2019,11,Irún,177
2299,201911,2019,11,Le Puy,137
2300,201911,2019,11,León,227
2301,201911,2019,11,Lisboa,76
2302,201911,2019,11,Lugo - C.P.,72
2303,201911,2019,11,Oporto,652
2304,201911,2019,11,Oporto Costa,199
2305,201911,2019,11,Ourense,77
2306,201911,2019,11,Oviedo - C.P.,223
2307,201911,2019,11,Pamplona,97
2308,201911,2019,11,Ponferrada,171
2309,201911,2019,11,Resto,1334
2310,201911,2019,11,Roncesvalles,140
2311,201911,2019,11,S. Jean P. Port,1737
2312,201911,2019,11,Sarria,1597
2313,201911,2019,11,Sevilla,99
2314,201911,2019,11,Tui,370
2315,201911,2019,11,Valença do Minho,242
2316,201912,2019,12,Astorga,44
2317,201912,2019,12,Burgos,27
2318,201912,2019,12,Cebreiro,73
2319,201912,2019,12,Ferrol,129
2320,201912,2019,12,Irún,40
2321,201912,2019,12,Le Puy,27
2322,201912,2019,12,León,73
2323,201912,2019,12,Lisboa,26
2324,201912,2019,12,Oporto,174
2325,201912,2019,12,Oporto Costa,60
2326,201912,2019,12,Oviedo - C.P.,64
2327,201912,2019,12,Pamplona,55
2328,201912,2019,12,Ponferrada,91
2329,201912,2019,12,Resto,515
2330,201912,2019,12,Roncesvalles,56
2331,201912,2019,12,S. Jean P. Port,383
2332,201912,2019,12,Sarria,603
2333,201912,2019,12,Sevilla,46
2334,201912,2019,12,Tui,104
2335,201912,2019,12,Valença do Minho,86
2336,201912,2019,12,Vigo,34
2337,202001,2020,1,Astorga,28
2338,202001,2020,1,Burgos,22
2339,202001,2020,1,Cebreiro,42
2340,202001,2020,1,Ferrol,136
2341,202001,2020,1,Irún,22
2342,202001,2020,1,León,128
2343,202001,2020,1,Lisboa,22
2344,202001,2020,1,Oporto,210
2345,202001,2020,1,Oporto Costa,54
2346,202001,2020,1,Oviedo - C.P.,29
2347,202001,2020,1,Pamplona,40
2348,202001,2020,1,Ponferrada,57
2349,202001,2020,1,Ponferrada. C.Inv.,23
2350,202001,2020,1,Resto,285
2351,202001,2020,1,Resto Asturias - C.N,29
2352,202001,2020,1,Roncesvalles,30
2353,202001,2020,1,S. Jean P. Port,248
2354,202001,2020,1,Sarria,428
2355,202001,2020,1,Tui,90
2356,202001,2020,1,Valença do Minho,62
2357,202001,2020,1,Vigo,16
2358,202002,2020,2,Astorga,24
2359,202002,2020,2,Cebreiro,146
2360,202002,2020,2,Ferrol,178
2361,202002,2020,2,León,102
2362,202002,2020,2,Lisboa,46
2363,202002,2020,2,Monforte de Lemos,23
2364,202002,2020,2,Oporto,313
2365,202002,2020,2,Oporto Costa,99
2366,202002,2020,2,Ourense,23
2367,202002,2020,2,Oviedo - C.P.,62
2368,202002,2020,2,Pamplona,44
2369,202002,2020,2,Ponferrada,38
2370,202002,2020,2,Ponte de Lima,26
2371,202002,2020,2,Porriño,33
2372,202002,2020,2,Resto,416
2373,202002,2020,2,Roncesvalles,43
2374,202002,2020,2,S. Jean P. Port,330
2375,202002,2020,2,Sarria,812
2376,202002,2020,2,Sevilla,34
2377,202002,2020,2,Tui,153
2378,202002,2020,2,Valença do Minho,131
2379,202003,2020,3,Baiona,21
2380,202003,2020,3,Burgos,21
2381,202003,2020,3,Cebreiro,34
2382,202003,2020,3,Ferrol,102
2383,202003,2020,3,León,49
2384,202003,2020,3,Lisboa,24
2385,202003,2020,3,Lugo - C.P.,31
2386,202003,2020,3,Oporto,280
2387,202003,2020,3,Oporto Costa,40
2388,202003,2020,3,Ourense,34
2389,202003,2020,3,Oviedo - C.P.,31
2390,202003,2020,3,Pamplona,17
2391,202003,2020,3,Ponferrada,38
2392,202003,2020,3,Resto,220
2393,202003,2020,3,Roncesvalles,31
2394,202003,2020,3,S. Jean P. Port,133
2395,202003,2020,3,Sarria,654
2396,202003,2020,3,Sevilla,15
2397,202003,2020,3,Triacastela,34
2398,202003,2020,3,Tui,78
2399,202003,2020,3,Valença do Minho,61
2400,202006,2020,6,Baiona,1
2401,202006,2020,6,Ferrol,4
2402,202006,2020,6,Gijón,1
2403,202006,2020,6,Lugo - C.P.,1
2404,202006,2020,6,Sarria,5
2405,202007,2020,7,A Guarda,104
2406,202007,2020,7,Astorga,112
2407,202007,2020,7,Burgos,75
2408,202007,2020,7,Cebreiro,286
2409,202007,2020,7,Ferrol,691
2410,202007,2020,7,Irún,84
2411,202007,2020,7,León,288
2412,202007,2020,7,Lugo - C.P.,168
2413,202007,2020,7,Oporto,386
2414,202007,2020,7,Oporto Costa,155
2415,202007,2020,7,Ourense,127
2416,202007,2020,7,Oviedo - C.P.,406
2417,202007,2020,7,Ponferrada,313
2418,202007,2020,7,Resto,1638
2419,202007,2020,7,Roncesvalles,212
2420,202007,2020,7,S. Jean P. Port,244
2421,202007,2020,7,Sarria,3196
2422,202007,2020,7,Tui,923
2423,202007,2020,7,Valença do Minho,167
2424,202007,2020,7,Vigo,99
2425,202007,2020,7,Vilafranca,78
2426,202008,2020,8,A Guarda,178
2427,202008,2020,8,Astorga,256
2428,202008,2020,8,Baiona,222
2429,202008,2020,8,Cebreiro,520
2430,202008,2020,8,Ferrol,945
2431,202008,2020,8,Irún,368
2432,202008,2020,8,León,585
2433,202008,2020,8,Lugo - C.P.,351
2434,202008,2020,8,Oporto,830
2435,202008,2020,8,Oporto Costa,315
2436,202008,2020,8,Oviedo - C.P.,790
2437,202008,2020,8,Ponferrada,532
2438,202008,2020,8,Resto,4468
2439,202008,2020,8,Ribadeo,192
2440,202008,2020,8,Roncesvalles,347
2441,202008,2020,8,S. Jean P. Port,832
2442,202008,2020,8,Sarria,5701
2443,202008,2020,8,Tui,1690
2444,202008,2020,8,Valença do Minho,374
2445,202008,2020,8,Vigo,159
2446,202008,2020,8,Vilafranca,157
2447,202009,2020,9,Astorga,123
2448,202009,2020,9,Baiona,91
2449,202009,2020,9,Burgos,82
2450,202009,2020,9,Cebreiro,284
2451,202009,2020,9,Ferrol,525
2452,202009,2020,9,Irún,206
2453,202009,2020,9,Le Puy,115
2454,202009,2020,9,León,255
2455,202009,2020,9,Lugo - C.P.,126
2456,202009,2020,9,Oporto,640
2457,202009,2020,9,Oporto Costa,206
2458,202009,2020,9,Oviedo - C.P.,511
2459,202009,2020,9,Pamplona,77
2460,202009,2020,9,Ponferrada,292
2461,202009,2020,9,Resto,2184
2462,202009,2020,9,Roncesvalles,235
2463,202009,2020,9,S. Jean P. Port,583
2464,202009,2020,9,Sarria,2713
2465,202009,2020,9,Tui,840
2466,202009,2020,9,Valença do Minho,260
2467,202009,2020,9,Vilafranca,93
2468,202010,2020,10,Astorga,82
2469,202010,2020,10,Cebreiro,169
2470,202010,2020,10,Ferrol,259
2471,202010,2020,10,Francia - C.F.,85
2472,202010,2020,10,Irún,125
2473,202010,2020,10,Le Puy,136
2474,202010,2020,10,León,128
2475,202010,2020,10,Lisboa,94
2476,202010,2020,10,Lugo - C.P.,64
2477,202010,2020,10,Oporto,483
2478,202010,2020,10,Oporto Costa,117
2479,202010,2020,10,Oviedo - C.P.,267
2480,202010,2020,10,Pamplona,63
2481,202010,2020,10,Ponferrada,145
2482,202010,2020,10,Resto,1408
2483,202010,2020,10,Roncesvalles,173
2484,202010,2020,10,S. Jean P. Port,613
2485,202010,2020,10,Sarria,1335
2486,202010,2020,10,Sevilla,68
2487,202010,2020,10,Tui,375
2488,202010,2020,10,Valença do Minho,229
2489,202011,2020,11,Alemania,5
2490,202011,2020,11,Astorga,7
2491,202011,2020,11,Cebreiro,7
2492,202011,2020,11,Ferrol,8
2493,202011,2020,11,Francia - C.F.,23
2494,202011,2020,11,Irún,22
2495,202011,2020,11,Le Puy,50
2496,202011,2020,11,Lisboa,16
2497,202011,2020,11,Lourdes,5
2498,202011,2020,11,Madrid - C.F.,7
2499,202011,2020,11,Oporto,24
2500,202011,2020,11,Oviedo - C.P.,13
2501,202011,2020,11,Pamplona,33
2502,202011,2020,11,Resto,127
2503,202011,2020,11,Roncesvalles,31
2504,202011,2020,11,S. Jean P. Port,147
2505,202011,2020,11,San Sebastián,5
2506,202011,2020,11,Santander,6
2507,202011,2020,11,Sarria,25
2508,202011,2020,11,Sevilla,18
2509,202011,2020,11,Vilafranca,6
2510,202012,2020,12,Alemania,1
2511,202012,2020,12,Bélgica,1
2512,202012,2020,12,Cebreiro,6
2513,202012,2020,12,Com. Valenciana - O.C.,1
2514,202012,2020,12,Francia - C.F.,3
2515,202012,2020,12,Gudiña,12
2516,202012,2020,12,León,2
2517,202012,2020,12,Lisboa,4
2518,202012,2020,12,Oporto,21
2519,202012,2020,12,Ourense,3
2520,202012,2020,12,Ponferrada. C.Inv.,2
2521,202012,2020,12,Resto,8
2522,202012,2020,12,Resto de Galicia,1
2523,202012,2020,12,Resto de Portugal,1
2524,202012,2020,12,S. Jean P. Port,1
2525,202012,2020,12,Sarria,10
2526,202012,2020,12,Sevilla,5
2527,202012,2020,12,Tui,8
2528,202012,2020,12,Valença do Minho,4
2529,202012,2020,12,Vega de Valcarce,4
2530,202012,2020,12,Vezelay,1
2531,202101,2021,1,Alemania,2
2532,202101,2021,1,Astorga,1
2533,202101,2021,1,Cebreiro,6
2534,202101,2021,1,Ferrol,5
2535,202101,2021,1,Fonsagrada - C.P.,1
2536,202101,2021,1,Irún,1
2537,202101,2021,1,Laza,1
2538,202101,2021,1,Lisboa,2
2539,202101,2021,1,Oporto,9
2540,202101,2021,1,Oporto Costa,1
2541,202101,2021,1,Oviedo - C.P.,2
2542,202101,2021,1,Resto,6
2543,202101,2021,1,S. Jean P. Port,5
2544,202101,2021,1,Sahagún,1
2545,202101,2021,1,San Sebastián,1
2546,202101,2021,1,Sarria,10
2547,202101,2021,1,Sevilla,1
2548,202101,2021,1,Tui,2
2549,202101,2021,1,Valença do Minho,1
2550,202101,2021,1,Vigo,1
2551,202101,2021,1,Vilafranca,1
2552,202102,2021,2,Cebreiro,1
2553,202102,2021,2,Francia - C.F.,1
2554,202102,2021,2,Le Puy,1
2555,202102,2021,2,Lisboa,3
2556,202102,2021,2,Oviedo - C.P.,2
2557,202102,2021,2,Republica Checa,1
2558,202102,2021,2,S. Jean P. Port,1
2559,202102,2021,2,Sarria,4
2560,202103,2021,3,A Coruña,4
2561,202103,2021,3,A Guarda,2
2562,202103,2021,3,Cebreiro,31
2563,202103,2021,3,Ferrol,25
2564,202103,2021,3,Francia - C.F.,2
2565,202103,2021,3,León,2
2566,202103,2021,3,Lisboa,2
2567,202103,2021,3,Lugo - C.P.,5
2568,202103,2021,3,Madrid - C.F.,2
2569,202103,2021,3,Monforte de Lemos,2
2570,202103,2021,3,Montserrat,1
2571,202103,2021,3,O Barco de Valdeorras,1
2572,202103,2021,3,Ourense,3
2573,202103,2021,3,Oviedo - C.P.,5
2574,202103,2021,3,Ponferrada,4
2575,202103,2021,3,Ponferrada. C.Inv.,1
2576,202103,2021,3,Resto,12
2577,202103,2021,3,Sarria,70
2578,202103,2021,3,Sevilla,2
2579,202103,2021,3,Tui,12
2580,202103,2021,3,Vigo,6
2581,202104,2021,4,A Coruña,11
2582,202104,2021,4,Burgos,7
2583,202104,2021,4,Cebreiro,138
2584,202104,2021,4,Ferrol,67
2585,202104,2021,4,Finisterra,13
2586,202104,2021,4,Fonsagrada - C.P.,16
2587,202104,2021,4,León,14
2588,202104,2021,4,Lugo - C.P.,30
2589,202104,2021,4,Oporto,17
2590,202104,2021,4,Ourense,51
2591,202104,2021,4,Oviedo - C.P.,12
2592,202104,2021,4,Pamplona,10
2593,202104,2021,4,Ponferrada,12
2594,202104,2021,4,Resto,125
2595,202104,2021,4,S. Jean P. Port,7
2596,202104,2021,4,Samos,7
2597,202104,2021,4,Sarria,287
2598,202104,2021,4,Triacastela,7
2599,202104,2021,4,Tui,155
2600,202104,2021,4,Valença do Minho,10
2601,202104,2021,4,Vigo,28
2602,202105,2021,5,A Guarda,39
2603,202105,2021,5,Astorga,40
2604,202105,2021,5,Cebreiro,226
2605,202105,2021,5,Ferrol,334
2606,202105,2021,5,Irún,47
2607,202105,2021,5,León,100
2608,202105,2021,5,Lugo - C.P.,95
2609,202105,2021,5,Madrid - C.F.,47
2610,202105,2021,5,Oporto,194
2611,202105,2021,5,Oporto Costa,39
2612,202105,2021,5,Ourense,52
2613,202105,2021,5,Oviedo - C.P.,136
2614,202105,2021,5,Ponferrada,79
2615,202105,2021,5,Ponte de Lima,48
2616,202105,2021,5,Resto,926
2617,202105,2021,5,Roncesvalles,81
2618,202105,2021,5,S. Jean P. Port,67
2619,202105,2021,5,Sarria,1289
2620,202105,2021,5,Tui,272
2621,202105,2021,5,Valença do Minho,142
2622,202105,2021,5,Verín,42
2623,202106,2021,6,Astorga,171
2624,202106,2021,6,Barcelona,229
2625,202106,2021,6,Cebreiro,412
2626,202106,2021,6,Com. Valenciana - C.F.,108
2627,202106,2021,6,Ferrol,707
2628,202106,2021,6,Irún,172
2629,202106,2021,6,León,382
2630,202106,2021,6,Lugo - C.P.,182
2631,202106,2021,6,Madrid - C.F.,135
2632,202106,2021,6,Oporto,811
2633,202106,2021,6,Oporto Costa,168
2634,202106,2021,6,Ourense,131
2635,202106,2021,6,Oviedo - C.P.,463
2636,202106,2021,6,Pamplona,124
2637,202106,2021,6,Ponferrada,243
2638,202106,2021,6,Resto,3294
2639,202106,2021,6,Roncesvalles,315
2640,202106,2021,6,S. Jean P. Port,359
2641,202106,2021,6,Sarria,4708
2642,202106,2021,6,Tui,1140
2643,202106,2021,6,Valença do Minho,570
2644,202107,2021,7,A Guarda,392
2645,202107,2021,7,Astorga,389
2646,202107,2021,7,Cebreiro,936
2647,202107,2021,7,Ferrol,2101
2648,202107,2021,7,Irún,395
2649,202107,2021,7,León,717
2650,202107,2021,7,Lugo - C.P.,722
2651,202107,2021,7,Oporto,1126
2652,202107,2021,7,Oporto Costa,336
2653,202107,2021,7,Ourense,310
2654,202107,2021,7,Oviedo - C.P.,1024
2655,202107,2021,7,Ponferrada,922
2656,202107,2021,7,Resto,7161
2657,202107,2021,7,Ribadeo,305
2658,202107,2021,7,Roncesvalles,513
2659,202107,2021,7,S. Jean P. Port,935
2660,202107,2021,7,Sarria,11243
2661,202107,2021,7,Tui,3151
2662,202107,2021,7,Valença do Minho,621
2663,202107,2021,7,Vigo,346
2664,202107,2021,7,Vilafranca,318
2665,202108,2021,8,Astorga,383
2666,202108,2021,8,Baiona,397
2667,202108,2021,8,Cebreiro,1027
2668,202108,2021,8,Com. Valenciana - C.F.,435
2669,202108,2021,8,Ferrol,2959
2670,202108,2021,8,Irún,474
2671,202108,2021,8,León,968
2672,202108,2021,8,Lugo - C.P.,795
2673,202108,2021,8,Oporto,1318
2674,202108,2021,8,Oporto Costa,474
2675,202108,2021,8,Ourense,365
2676,202108,2021,8,Oviedo - C.P.,1365
2677,202108,2021,8,Ponferrada,892
2678,202108,2021,8,Resto,8226
2679,202108,2021,8,Ribadeo,385
2680,202108,2021,8,Roncesvalles,680
2681,202108,2021,8,S. Jean P. Port,1343
2682,202108,2021,8,Sarria,15201
2683,202108,2021,8,Tui,4463
2684,202108,2021,8,Valença do Minho,1030
2685,202108,2021,8,Vigo,395
2686,202109,2021,9,Astorga,447
2687,202109,2021,9,Barcelona,312
2688,202109,2021,9,Cebreiro,1057
2689,202109,2021,9,Ferrol,1995
2690,202109,2021,9,Irún,447
2691,202109,2021,9,Le Puy,378
2692,202109,2021,9,León,900
2693,202109,2021,9,Lugo - C.P.,444
2694,202109,2021,9,Madrid - C.F.,316
2695,202109,2021,9,Oporto,2282
2696,202109,2021,9,Oporto Costa,617
2697,202109,2021,9,Oviedo - C.P.,1367
2698,202109,2021,9,Ponferrada,676
2699,202109,2021,9,Resto,7402
2700,202109,2021,9,Resto Galicia,341
2701,202109,2021,9,Roncesvalles,599
2702,202109,2021,9,S. Jean P. Port,1664
2703,202109,2021,9,Sarria,11878
2704,202109,2021,9,Tui,2989
2705,202109,2021,9,Valença do Minho,1022
2706,202109,2021,9,Vigo,330
2707,202110,2021,10,Astorga,308
2708,202110,2021,10,Cebreiro,690
2709,202110,2021,10,Ferrol,1568
2710,202110,2021,10,Irún,481
2711,202110,2021,10,Le Puy,354
2712,202110,2021,10,León,677
2713,202110,2021,10,Lugo - C.P.,307
2714,202110,2021,10,Oporto,2193
2715,202110,2021,10,Oporto Costa,615
2716,202110,2021,10,Ourense,309
2717,202110,2021,10,Oviedo - C.P.,1115
2718,202110,2021,10,Pamplona,310
2719,202110,2021,10,Ponferrada,651
2720,202110,2021,10,Resto,6451
2721,202110,2021,10,Roncesvalles,625
2722,202110,2021,10,S. Jean P. Port,2705
2723,202110,2021,10,Sarria,8047
2724,202110,2021,10,Sevilla,266
2725,202110,2021,10,Tui,2155
2726,202110,2021,10,Valença do Minho,1081
2727,202110,2021,10,Vigo,262
2728,202111,2021,11,A Guarda,84
2729,202111,2021,11,Cebreiro,301
2730,202111,2021,11,Ferrol,629
2731,202111,2021,11,Francia - C.F.,109
2732,202111,2021,11,Irún,139
2733,202111,2021,11,Le Puy,129
2734,202111,2021,11,León,178
2735,202111,2021,11,Lugo - C.P.,127
2736,202111,2021,11,Oporto,617
2737,202111,2021,11,Oporto Costa,206
2738,202111,2021,11,Ourense,120
2739,202111,2021,11,Oviedo - C.P.,241
2740,202111,2021,11,Pamplona,110
2741,202111,2021,11,Ponferrada,153
2742,202111,2021,11,Resto,1904
2743,202111,2021,11,Roncesvalles,174
2744,202111,2021,11,S. Jean P. Port,877
2745,202111,2021,11,Sarria,2055
2746,202111,2021,11,Sevilla,87
2747,202111,2021,11,Tui,544
2748,202111,2021,11,Valença do Minho,310
2749,202112,2021,12,A Guarda,11
2750,202112,2021,12,Astorga,11
2751,202112,2021,12,Cebreiro,56
2752,202112,2021,12,Ferrol,64
2753,202112,2021,12,Francia - C.F.,14
2754,202112,2021,12,Le Puy,28
2755,202112,2021,12,León,14
2756,202112,2021,12,Lisboa,16
2757,202112,2021,12,Lugo - C.P.,20
2758,202112,2021,12,Oporto,49
2759,202112,2021,12,Ourense,27
2760,202112,2021,12,Oviedo - C.P.,22
2761,202112,2021,12,Pamplona,21
2762,202112,2021,12,Ponferrada,15
2763,202112,2021,12,Resto,193
2764,202112,2021,12,Roncesvalles,20
2765,202112,2021,12,S. Jean P. Port,81
2766,202112,2021,12,Sarria,371
2767,202112,2021,12,Tui,108
2768,202112,2021,12,Valença do Minho,33
2769,202112,2021,12,Vigo,19
2770,202201,2022,1,A Guarda,16
2771,202201,2022,1,Cebreiro,82
2772,202201,2022,1,Ferrol,114
2773,202201,2022,1,León,57
2774,202201,2022,1,Lisboa,16
2775,202201,2022,1,Mérida,18
2776,202201,2022,1,Oporto,107
2777,202201,2022,1,Oporto Costa,21
2778,202201,2022,1,Ourense,18
2779,202201,2022,1,Oviedo - C.P.,37
2780,202201,2022,1,Pamplona,21
2781,202201,2022,1,Ponferrada,37
2782,202201,2022,1,Ponferrada. C.Inv.,32
2783,202201,2022,1,Resto,249
2784,202201,2022,1,Resto Galicia,24
2785,202201,2022,1,Roncesvalles,13
2786,202201,2022,1,S. Jean P. Port,82
2787,202201,2022,1,Sarria,474
2788,202201,2022,1,Tui,113
2789,202201,2022,1,Valença do Minho,56
2790,202201,2022,1,Vigo,30
2791,202202,2022,2,Cebreiro,54
2792,202202,2022,2,Ferrol,106
2793,202202,2022,2,Fonsagrada - C.P.,113
2794,202202,2022,2,León,46
2795,202202,2022,2,Lisboa,32
2796,202202,2022,2,Lugo - C.P.,27
2797,202202,2022,2,Oporto,159
2798,202202,2022,2,Oporto Costa,24
2799,202202,2022,2,Ourense,21
2800,202202,2022,2,Oviedo - C.P.,38
2801,202202,2022,2,Pamplona,32
2802,202202,2022,2,Ponferrada,36
2803,202202,2022,2,Ponferrada. C.Inv.,28
2804,202202,2022,2,Resto,355
2805,202202,2022,2,Resto Portugal,19
2806,202202,2022,2,Roncesvalles,45
2807,202202,2022,2,S. Jean P. Port,89
2808,202202,2022,2,Sarria,473
2809,202202,2022,2,Sevilla,31
2810,202202,2022,2,Tui,175
2811,202202,2022,2,Valença do Minho,131
2812,202203,2022,3,Burgos,51
2813,202203,2022,3,Cebreiro,209
2814,202203,2022,3,Ferrol,368
2815,202203,2022,3,León,137
2816,202203,2022,3,Lisboa,89
2817,202203,2022,3,Lugo - C.P.,80
2818,202203,2022,3,Oporto,881
2819,202203,2022,3,Oporto Costa,175
2820,202203,2022,3,Oviedo - C.P.,166
2821,202203,2022,3,Pamplona,52
2822,202203,2022,3,Ponferrada,123
2823,202203,2022,3,Ponte de Lima,59
2824,202203,2022,3,Resto,1060
2825,202203,2022,3,Resto Galicia,68
2826,202203,2022,3,Roncesvalles,59
2827,202203,2022,3,S. Jean P. Port,179
2828,202203,2022,3,Sarria,2741
2829,202203,2022,3,Sevilla,66
2830,202203,2022,3,Tui,458
2831,202203,2022,3,Valença do Minho,272
2832,202203,2022,3,Vigo,96
2833,202204,2022,4,Cebreiro,725
